item,itemLabel,point_of_time
http://www.wikidata.org/entity/Q43394310,Marg Donald,1645-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394308,Seweis,1645-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394295,Catherine Logie,1644-08-30T00:00:00Z
http://www.wikidata.org/entity/Q43394672,Isobell Johnsone,1644-08-31T00:00:00Z
http://www.wikidata.org/entity/Q43394654,Beatie Dote,1644-03-02T00:00:00Z
http://www.wikidata.org/entity/Q43394300,Marion Stein,1644-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394581,Christine Dote,1644-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394194,John Shand,1643-10-14T00:00:00Z
http://www.wikidata.org/entity/Q43394273,Elspeth Cant,1643-09-16T00:00:00Z
http://www.wikidata.org/entity/Q43394190,Jonett Fentoun,1643-06-30T00:00:00Z
http://www.wikidata.org/entity/Q43394753,Marion Thomson,1643-05-24T00:00:00Z
http://www.wikidata.org/entity/Q43394749,Robert Shortus,1643-04-12T00:00:00Z
http://www.wikidata.org/entity/Q43394741,Christian Moodie,1643-03-11T00:00:00Z
http://www.wikidata.org/entity/Q43394687,Margaret Wilsone,1642-10-01T00:00:00Z
http://www.wikidata.org/entity/Q43394589,Marion Maguate,1640-05-24T00:00:00Z
http://www.wikidata.org/entity/Q43394176,Lillias Bertram,1640-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394685,William Hutchen,1636-05-15T00:00:00Z
http://www.wikidata.org/entity/Q43395084,James Anderson,1670-11-11T00:00:00Z
http://www.wikidata.org/entity/Q43395156,Elspet Dunbar,1629-06-29T00:00:00Z
http://www.wikidata.org/entity/Q43395130,Bessie Ur,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395143,Marion Croser,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43394917,Janet Allane,1661-06-01T00:00:00Z
http://www.wikidata.org/entity/Q43395132,Janet Campbell,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395045,Johne McGill (McGillis),1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395085,Issobell Gylour,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43394969,Christian Smyth,1590-08-01T00:00:00Z
http://www.wikidata.org/entity/Q43394951,Agnes Roy,1577-11-04T00:00:00Z
http://www.wikidata.org/entity/Q43395201,Agnes Currie,1708-11-01T00:00:00Z
http://www.wikidata.org/entity/Q43395018,Meg Dow,1689-06-03T00:00:00Z
http://www.wikidata.org/entity/Q43395185,Janet Robertson,1681-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43395179,Margaret Dods,1678-09-23T00:00:00Z
http://www.wikidata.org/entity/Q43395091,Mary Sommerveil,1671-07-25T00:00:00Z
http://www.wikidata.org/entity/Q43395089,Andrew Laidlay,1671-06-03T00:00:00Z
http://www.wikidata.org/entity/Q43395088,Elspeth Thomsone,1671-05-03T00:00:00Z
http://www.wikidata.org/entity/Q43394901,Janet Watson,1659-05-07T00:00:00Z
http://www.wikidata.org/entity/Q43395077,Marion Cumming,1662-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43395020,Jonet Blyth,1662-04-27T00:00:00Z
http://www.wikidata.org/entity/Q43394998,Janet Burnet,1662-04-24T00:00:00Z
http://www.wikidata.org/entity/Q43395004,Margaret Hucheons,1662-04-24T00:00:00Z
http://www.wikidata.org/entity/Q43394946,Elspett Blackie,1661-08-08T00:00:00Z
http://www.wikidata.org/entity/Q43394924,Janet Daill,1661-07-26T00:00:00Z
http://www.wikidata.org/entity/Q43395043,Issobell Stillie,1661-05-19T00:00:00Z
http://www.wikidata.org/entity/Q43395048,Elspeth Tailyeor,1661-04-13T00:00:00Z
http://www.wikidata.org/entity/Q43394911,Marioun Yool,1660-12-05T00:00:00Z
http://www.wikidata.org/entity/Q43394891,Katharine Gray,1659-04-14T00:00:00Z
http://www.wikidata.org/entity/Q43395402,Bessie Broun,1627-05-13T00:00:00Z
http://www.wikidata.org/entity/Q43395398,Issobell Smyth,1627-05-05T00:00:00Z
http://www.wikidata.org/entity/Q43395390,Agnes Durie,1626-12-24T00:00:00Z
http://www.wikidata.org/entity/Q43395379,Marie Lauchtie,1626-12-08T00:00:00Z
http://www.wikidata.org/entity/Q43395367,Marjorie Patersone,1625-08-08T00:00:00Z
http://www.wikidata.org/entity/Q43395322,Catherine Blair,1622-05-13T00:00:00Z
http://www.wikidata.org/entity/Q43395360,Elspett Fergusson,1624-03-28T00:00:00Z
http://www.wikidata.org/entity/Q43395357,Jonet Achesoun,1624-03-05T00:00:00Z
http://www.wikidata.org/entity/Q43395344,Margaret Kynnell,1623-03-09T00:00:00Z
http://www.wikidata.org/entity/Q43395315,Bessie Chalmers,1621-02-23T00:00:00Z
http://www.wikidata.org/entity/Q43395276,Issobell McKie,1617-09-04T00:00:00Z
http://www.wikidata.org/entity/Q43395292,Watty Bryis,1616-05-13T00:00:00Z
http://www.wikidata.org/entity/Q43395294,Jonnet Murriache,1615-05-13T00:00:00Z
http://www.wikidata.org/entity/Q43395289,Gilbert Campbell,1613-12-11T00:00:00Z
http://www.wikidata.org/entity/Q43395285,Marioun Hendirsoun,1613-04-18T00:00:00Z
http://www.wikidata.org/entity/Q43395206,Bessie Gulane,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395257,Helen Quhyte,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395263,Issobell Lauder,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395297,Marie Patersone,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395400,Gelie Duncan,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395261,Christian Wilkieson,1708-10-12T00:00:00Z
http://www.wikidata.org/entity/Q43395290,George Kirk,1613-12-11T00:00:00Z
http://www.wikidata.org/entity/Q43395211,Agnes Gune,1655-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43395418,Adam Moffat,1649-08-04T00:00:00Z
http://www.wikidata.org/entity/Q43395422,Agnes Broune,1649-08-04T00:00:00Z
http://www.wikidata.org/entity/Q43395414,Janet Burg,1649-08-04T00:00:00Z
http://www.wikidata.org/entity/Q43391966,Bessie Berk,1679-10-04T00:00:00Z
http://www.wikidata.org/entity/Q43392165,Thomas Lindsay,1697-02-27T00:00:00Z
http://www.wikidata.org/entity/Q43392005,John Taylor,1662-04-24T00:00:00Z
http://www.wikidata.org/entity/Q43392392,Agnes Hendrie,1674-05-14T00:00:00Z
http://www.wikidata.org/entity/Q43392240,Margaret Huggon,1662-05-15T00:00:00Z
http://www.wikidata.org/entity/Q43391682,Beatrix Foord,1662-03-14T00:00:00Z
http://www.wikidata.org/entity/Q43392352,Elspeth Fouller,1659-04-14T00:00:00Z
http://www.wikidata.org/entity/Q43392343,Katharine Gibsone,1659-04-08T00:00:00Z
http://www.wikidata.org/entity/Q43391977,Christian Sinclair,1658-04-10T00:00:00Z
http://www.wikidata.org/entity/Q43391705,Jonet McClintock,1650-04-25T00:00:00Z
http://www.wikidata.org/entity/Q43392278,Margaret Barbour,1649-10-26T00:00:00Z
http://www.wikidata.org/entity/Q43392128,Jon Stewart,1677-01-13T00:00:00Z
http://www.wikidata.org/entity/Q43392201,Agnes Wilson,1633-12-06T00:00:00Z
http://www.wikidata.org/entity/Q43392191,Margaret Haistie,1629-04-03T00:00:00Z
http://www.wikidata.org/entity/Q43392238,Grissel Gairdner,1610-09-17T00:00:00Z
http://www.wikidata.org/entity/Q43391719,Couper Vatsoune,1597-05-01T00:00:00Z
http://www.wikidata.org/entity/Q43392290,Bessie Thom,1597-03-19T00:00:00Z
http://www.wikidata.org/entity/Q43391732,Issobell Watsonne,1590-05-01T00:00:00Z
http://www.wikidata.org/entity/Q43391831,Bessie Innes,1589-06-14T00:00:00Z
http://www.wikidata.org/entity/Q43392106,Issobell Robertsoun,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43392113,Jonet Duncane,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43392096,Agnis Quhytelaw,1568-04-01T00:00:00Z
http://www.wikidata.org/entity/Q43391899,Jannet Temple,1699-05-02T00:00:00Z
http://www.wikidata.org/entity/Q43391890,Mary McKinnie,1699-05-02T00:00:00Z
http://www.wikidata.org/entity/Q43392162,Anna Hill,1699-05-02T00:00:00Z
http://www.wikidata.org/entity/Q43391775,Bessie Wanton,1699-03-08T00:00:00Z
http://www.wikidata.org/entity/Q43391864,Annabel Reid,1697-03-29T00:00:00Z
http://www.wikidata.org/entity/Q43393607,Margaret Murray,1649-08-25T00:00:00Z
http://www.wikidata.org/entity/Q43393697,Kathrin Ninian Ear Vic Ean Culleam,1662-07-13T00:00:00Z
http://www.wikidata.org/entity/Q43393518,Kathrin Nein Ean Vic Connell Eir,1662-07-06T00:00:00Z
http://www.wikidata.org/entity/Q43393477,Margret McKenzie,1662-06-22T00:00:00Z
http://www.wikidata.org/entity/Q43393337,Jonet Hynman,1662-05-17T00:00:00Z
http://www.wikidata.org/entity/Q43393376,Issobell Goold,1662-05-17T00:00:00Z
http://www.wikidata.org/entity/Q43393370,Margrat Crose,1662-05-17T00:00:00Z
http://www.wikidata.org/entity/Q43393404,Jean Dumbar,1662-05-17T00:00:00Z
http://www.wikidata.org/entity/Q43393407,Jonet Crauford,1662-05-17T00:00:00Z
http://www.wikidata.org/entity/Q43393412,Jean King,1662-05-17T00:00:00Z
http://www.wikidata.org/entity/Q43393308,Elspeth Anderson,1662-04-12T00:00:00Z
http://www.wikidata.org/entity/Q43393256,Margret Kirktoun,1662-03-14T00:00:00Z
http://www.wikidata.org/entity/Q43393266,Margret Edingtoun,1662-03-14T00:00:00Z
http://www.wikidata.org/entity/Q43393271,Margret Robison,1662-03-14T00:00:00Z
http://www.wikidata.org/entity/Q43393278,Margret Jonstoun,1662-03-14T00:00:00Z
http://www.wikidata.org/entity/Q43393438,Marie Stewart,1662-02-07T00:00:00Z
http://www.wikidata.org/entity/Q43393482,Elizabeth Guthrie,1662-01-20T00:00:00Z
http://www.wikidata.org/entity/Q43393082,Elspeth Grinlaw,1661-11-29T00:00:00Z
http://www.wikidata.org/entity/Q43393566,Margaret Watson,1661-07-08T00:00:00Z
http://www.wikidata.org/entity/Q43393680,Janet Cockburn,1649-10-07T00:00:00Z
http://www.wikidata.org/entity/Q43393669,Margaret Dick,1649-10-07T00:00:00Z
http://www.wikidata.org/entity/Q43393630,Jeane Walker,1649-09-17T00:00:00Z
http://www.wikidata.org/entity/Q43393688,Rossina Oswald,1649-07-11T00:00:00Z
http://www.wikidata.org/entity/Q43393612,Bessie Scott,1649-06-13T00:00:00Z
http://www.wikidata.org/entity/Q43393583,Margaret Strachan,1649-06-01T00:00:00Z
http://www.wikidata.org/entity/Q43393220,Issobell Erskine,1613-12-11T00:00:00Z
http://www.wikidata.org/entity/Q43392505,Margaret Hammilton,1679-12-04T00:00:00Z
http://www.wikidata.org/entity/Q43392406,Margaret Anderson,1678-09-23T00:00:00Z
http://www.wikidata.org/entity/Q43392398,Sarah Cranston,1678-09-23T00:00:00Z
http://www.wikidata.org/entity/Q43392396,Issobell Inglis,1675-05-14T00:00:00Z
http://www.wikidata.org/entity/Q43392644,Isobel Wright,1629-03-06T00:00:00Z
http://www.wikidata.org/entity/Q43392616,Margaret Baxter,1628-12-29T00:00:00Z
http://www.wikidata.org/entity/Q43392610,Alesoun Tailyeour,1628-12-19T00:00:00Z
http://www.wikidata.org/entity/Q43392607,Katherine Browne,1628-12-14T00:00:00Z
http://www.wikidata.org/entity/Q43392592,William Dageris,1628-12-05T00:00:00Z
http://www.wikidata.org/entity/Q43392561,Janet Smiberd,1628-10-07T00:00:00Z
http://www.wikidata.org/entity/Q43392552,Margaret Barrowman,1628-10-07T00:00:00Z
http://www.wikidata.org/entity/Q43392459,Helen Cummyng,1622-09-07T00:00:00Z
http://www.wikidata.org/entity/Q43392450,Alisoun Denis,1613-04-17T00:00:00Z
http://www.wikidata.org/entity/Q43392509,Agnes Hucheon,1595-07-11T00:00:00Z
http://www.wikidata.org/entity/Q43392571,Jonat Drummond,1591-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43392501,Margaret Temple,1699-05-02T00:00:00Z
http://www.wikidata.org/entity/Q43392493,Marion Bartleman,1699-04-29T00:00:00Z
http://www.wikidata.org/entity/Q43393333,Margaret Melrois,1624-03-05T00:00:00Z
http://www.wikidata.org/entity/Q43393706,George Rattray,1704-12-29T00:00:00Z
http://www.wikidata.org/entity/Q43393650,Janet Gray,1649-09-24T00:00:00Z
http://www.wikidata.org/entity/Q43393738,Jonet Holm,1662-08-11T00:00:00Z
http://www.wikidata.org/entity/Q43393522,Cristian Neil Ferquhar Vic Ean Baik McNish,1662-07-13T00:00:00Z
http://www.wikidata.org/entity/Q43393520,Ninian Dowie Vic Finley,1662-07-13T00:00:00Z
http://www.wikidata.org/entity/Q43393699,Ninian Coell,1662-07-13T00:00:00Z
http://www.wikidata.org/entity/Q43393505,Jonet Nein Ean Cheill,1662-07-06T00:00:00Z
http://www.wikidata.org/entity/Q43393381,Anna Law,1662-05-17T00:00:00Z
http://www.wikidata.org/entity/Q43393348,Elizabeth Clow,1662-05-17T00:00:00Z
http://www.wikidata.org/entity/Q43393353,Margret Kellie,1662-05-17T00:00:00Z
http://www.wikidata.org/entity/Q43393391,Jonet Bining,1662-05-17T00:00:00Z
http://www.wikidata.org/entity/Q43393393,Jonet Young,1662-05-17T00:00:00Z
http://www.wikidata.org/entity/Q43393396,Jonet Allan,1662-05-17T00:00:00Z
http://www.wikidata.org/entity/Q43393425,Issobell McCan,1662-05-17T00:00:00Z
http://www.wikidata.org/entity/Q43393414,Margret Rankin,1662-05-17T00:00:00Z
http://www.wikidata.org/entity/Q43393422,Margret McIllvein,1662-05-17T00:00:00Z
http://www.wikidata.org/entity/Q43393443,daughter of Alexander McIllmartin,1662-02-07T00:00:00Z
http://www.wikidata.org/entity/Q43393551,Jonnet Cleghorne,1661-07-08T00:00:00Z
http://www.wikidata.org/entity/Q43393556,Jonnet Young,1661-07-08T00:00:00Z
http://www.wikidata.org/entity/Q43393539,Christine Thomson,1661-06-23T00:00:00Z
http://www.wikidata.org/entity/Q43393533,Marion Craig,1661-06-23T00:00:00Z
http://www.wikidata.org/entity/Q43393753,Janet Smelie,1650-05-11T00:00:00Z
http://www.wikidata.org/entity/Q43393675,Christian Syme,1649-10-07T00:00:00Z
http://www.wikidata.org/entity/Q43393645,Katherine Hendersoun,1649-09-24T00:00:00Z
http://www.wikidata.org/entity/Q43393625,Rachael Forrester,1649-09-17T00:00:00Z
http://www.wikidata.org/entity/Q43393590,Bessie Johnstone,1649-08-25T00:00:00Z
http://www.wikidata.org/entity/Q43393654,Margaret Lyis,1649-07-24T00:00:00Z
http://www.wikidata.org/entity/Q43392555,Niniane Chirneyside,1591-03-16T00:00:00Z
http://www.wikidata.org/entity/Q43392521,Thom Cockburn,1591-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43392867,Bessie Mitchell,1630-05-09T00:00:00Z
http://www.wikidata.org/entity/Q43392443,Margaret Stewart,1598-03-13T00:00:00Z
http://www.wikidata.org/entity/Q43392771,Margaret Cuthbertson,1629-12-13T00:00:00Z
http://www.wikidata.org/entity/Q43392535,Agnes Liddell,1628-07-25T00:00:00Z
http://www.wikidata.org/entity/Q43392495,Margaret Whyt,1699-05-02T00:00:00Z
http://www.wikidata.org/entity/Q43392507,Jean Ffoddin,1679-12-07T00:00:00Z
http://www.wikidata.org/entity/Q43392736,Margaret Mitchell,1629-11-13T00:00:00Z
http://www.wikidata.org/entity/Q43392518,Mareon Quheitt,1661-04-13T00:00:00Z
http://www.wikidata.org/entity/Q43392678,Margaret Bartilman,1661-04-13T00:00:00Z
http://www.wikidata.org/entity/Q43392816,William Broun,1630-03-21T00:00:00Z
http://www.wikidata.org/entity/Q43392412,Agnes Stewart,1679-12-04T00:00:00Z
http://www.wikidata.org/entity/Q43392802,Mawsie Aslownae,1630-02-19T00:00:00Z
http://www.wikidata.org/entity/Q43392796,Marioun Johnstoun,1630-02-14T00:00:00Z
http://www.wikidata.org/entity/Q43392769,Janet Bishop,1629-12-13T00:00:00Z
http://www.wikidata.org/entity/Q43392726,Agnes Sinclare,1629-11-13T00:00:00Z
http://www.wikidata.org/entity/Q43392742,Alesoun Carrick,1629-11-13T00:00:00Z
http://www.wikidata.org/entity/Q43392694,Margaret Patersoun,1629-08-11T00:00:00Z
http://www.wikidata.org/entity/Q43392685,Janet Pursell,1629-06-12T00:00:00Z
http://www.wikidata.org/entity/Q43392813,Janet Scot,1629-04-25T00:00:00Z
http://www.wikidata.org/entity/Q43392612,Isobel Thomesone,1628-12-29T00:00:00Z
http://www.wikidata.org/entity/Q43392605,John McReadie,1628-12-14T00:00:00Z
http://www.wikidata.org/entity/Q43392594,Kathrene Stewart,1628-12-05T00:00:00Z
http://www.wikidata.org/entity/Q43392590,Agnes nein Donald,1628-11-28T00:00:00Z
http://www.wikidata.org/entity/Q43392531,Agnes Rankein,1628-07-13T00:00:00Z
http://www.wikidata.org/entity/Q43392470,Helen Blaik,1628-05-16T00:00:00Z
http://www.wikidata.org/entity/Q43392532,Marion Mitchell,1628-07-20T00:00:00Z
http://www.wikidata.org/entity/Q43392814,Janet Galbraith,1630-03-21T00:00:00Z
http://www.wikidata.org/entity/Q43394454,Murray,1659-09-01T00:00:00Z
http://www.wikidata.org/entity/Q43395426,Janet Smith,1649-08-18T00:00:00Z
http://www.wikidata.org/entity/Q43394459,Janet Burnes,1664-11-24T00:00:00Z
http://www.wikidata.org/entity/Q43394473,Barbara Horniman,1661-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394532,Margaret Jamesonne,1658-04-10T00:00:00Z
http://www.wikidata.org/entity/Q43394552,John Guillieland,1658-04-10T00:00:00Z
http://www.wikidata.org/entity/Q43394253,Margaret Anderson,1658-02-12T00:00:00Z
http://www.wikidata.org/entity/Q43394505,Margaret Myles,1702-12-01T00:00:00Z
http://www.wikidata.org/entity/Q43395504,Margaret Williamsone,1650-07-27T00:00:00Z
http://www.wikidata.org/entity/Q43394346,Marget McKirdy,1649-04-06T00:00:00Z
http://www.wikidata.org/entity/Q43394335,Helen Small,1649-01-11T00:00:00Z
http://www.wikidata.org/entity/Q43394338,William Chrictoun,1648-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394326,Janat Cuj,1646-11-22T00:00:00Z
http://www.wikidata.org/entity/Q43394261,Marion Ramsay,1644-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394290,Marion Dauline,1644-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394189,Elspeth Chalmers,1643-04-16T00:00:00Z
http://www.wikidata.org/entity/Q43394212,Jonet Thomesone,1643-01-12T00:00:00Z
http://www.wikidata.org/entity/Q43394214,William Scottie,1643-01-12T00:00:00Z
http://www.wikidata.org/entity/Q43394216,Agnes Kirk,1643-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394206,Margaret Brand,1643-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394156,Bessie Skebister,1633-03-31T00:00:00Z
http://www.wikidata.org/entity/Q43394154,Issobell Sinclair,1633-03-10T00:00:00Z
http://www.wikidata.org/entity/Q43394150,Elspet Watsone,1631-09-28T00:00:00Z
http://www.wikidata.org/entity/Q43394136,Christian Gow,1624-05-04T00:00:00Z
http://www.wikidata.org/entity/Q43394135,Katherine Grant,1623-12-05T00:00:00Z
http://www.wikidata.org/entity/Q43394587,Agnes Anstruther,1613-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394157,Margaret Chapman,1633-05-10T00:00:00Z
http://www.wikidata.org/entity/Q43394555,Alexander Deuart,1707-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394548,John McNairn,1706-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43394668,Margaret Wallace,1704-06-24T00:00:00Z
http://www.wikidata.org/entity/Q43395502,Fillie Murray,1650-07-18T00:00:00Z
http://www.wikidata.org/entity/Q43395495,Robert Thomsone,1650-07-14T00:00:00Z
http://www.wikidata.org/entity/Q43395448,Margaret Bishop,1650-03-02T00:00:00Z
http://www.wikidata.org/entity/Q43395447,Margaret Dunkalow,1650-01-26T00:00:00Z
http://www.wikidata.org/entity/Q43395438,Agnes Angus,1649-09-09T00:00:00Z
http://www.wikidata.org/entity/Q43392902,Agnes Boyd,1630-11-12T00:00:00Z
http://www.wikidata.org/entity/Q43392923,Elspeth Wilson,1633-12-06T00:00:00Z
http://www.wikidata.org/entity/Q43392980,Margaret Dicksone,1649-06-18T00:00:00Z
http://www.wikidata.org/entity/Q43392885,Cowie,1630-09-18T00:00:00Z
http://www.wikidata.org/entity/Q43392890,Margaret Ritchie,1630-09-18T00:00:00Z
http://www.wikidata.org/entity/Q43393235,Alison Melivill,1662-02-16T00:00:00Z
http://www.wikidata.org/entity/Q43393237,Jonat Mar,1662-02-16T00:00:00Z
http://www.wikidata.org/entity/Q43393230,Margret Wishart,1662-02-16T00:00:00Z
http://www.wikidata.org/entity/Q43393161,Margaret Lauson,1662-02-02T00:00:00Z
http://www.wikidata.org/entity/Q43393199,Jon Broune,1662-02-02T00:00:00Z
http://www.wikidata.org/entity/Q43393156,Issobell McKessock,1662-01-26T00:00:00Z
http://www.wikidata.org/entity/Q43393146,Elspeth Gutherie,1661-12-27T00:00:00Z
http://www.wikidata.org/entity/Q43393134,Helen Cothall,1661-12-27T00:00:00Z
http://www.wikidata.org/entity/Q43393124,Helen Brikinrig,1661-11-17T00:00:00Z
http://www.wikidata.org/entity/Q43393114,Issobell Syrie,1661-11-17T00:00:00Z
http://www.wikidata.org/entity/Q43393097,Jon Harlaw,1661-09-16T00:00:00Z
http://www.wikidata.org/entity/Q43393088,Margret Bartan,1661-09-16T00:00:00Z
http://www.wikidata.org/entity/Q43393141,Jonet Maissone,1661-04-13T00:00:00Z
http://www.wikidata.org/entity/Q43393046,Margaret Keltie,1660-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43393039,Jeane Craufurd,1650-03-08T00:00:00Z
http://www.wikidata.org/entity/Q43393006,Jonet Murray,1649-10-03T00:00:00Z
http://www.wikidata.org/entity/Q43393036,Adam Harlaw,1649-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43393021,Marion Hutson,1649-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43392912,Marion Layland,1633-03-27T00:00:00Z
http://www.wikidata.org/entity/Q43393195,Annas Erskine,1613-12-11T00:00:00Z
http://www.wikidata.org/entity/Q43392945,Helen Stewart,1645-01-10T00:00:00Z
http://www.wikidata.org/entity/Q43393874,Jonet Mun,1677-07-01T00:00:00Z
http://www.wikidata.org/entity/Q43393897,Marion Phin,1677-05-01T00:00:00Z
http://www.wikidata.org/entity/Q43393848,Margaret Neill Vayne,1669-10-10T00:00:00Z
http://www.wikidata.org/entity/Q43393835,Cristian May,1666-09-18T00:00:00Z
http://www.wikidata.org/entity/Q43393829,Grissell Anderson,1666-09-18T00:00:00Z
http://www.wikidata.org/entity/Q43393833,Margret Horne,1666-09-18T00:00:00Z
http://www.wikidata.org/entity/Q43393900,Marjorie Anderson,1678-05-12T00:00:00Z
http://www.wikidata.org/entity/Q43393736,Jonet Muir,1662-08-11T00:00:00Z
