Wikidata Page,Name,Residence,Longitude,Latitude,Gender
http://www.wikidata.org/entity/Q43395066,Margaret Fulkhart,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395092,Bessie Wrycht,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395097,Helen Sumner,Aberdeen,-2.1,57.15,Female
http://www.wikidata.org/entity/Q43395109,Barbara Veitch,Edinburgh,-3.198888888,55.95,Female
http://www.wikidata.org/entity/Q43395127,Margaret Dicksoun,Kailzie,-3.136747,55.634893,Female
http://www.wikidata.org/entity/Q43395141,Issobel Haddock,West Linton,-3.3554,55.7526,Female
http://www.wikidata.org/entity/Q43395163,Margaret Loche,Eyemouth,-2.090555555,55.86944444,Female
http://www.wikidata.org/entity/Q43395166,Janet Thomesoun,Ayr,-4.627777777,55.46388889,Female
http://www.wikidata.org/entity/Q43395167,Helen McFersane,Ayr,-4.627777777,55.46388889,Female
http://www.wikidata.org/entity/Q43395170,Helen Luddes,Craigsford,-2.684546,55.634535,Female
http://www.wikidata.org/entity/Q43395173,Easter Moreis,"Foulden, Scottish Borders",-2.1148,55.7954,Female
http://www.wikidata.org/entity/Q43395189,Joan Graham,Mauchline,-4.383333333,55.41666667,Female
http://www.wikidata.org/entity/Q43395241,Margaret Durie,Aberdeen,-2.1,57.15,Female
http://www.wikidata.org/entity/Q43395269,Bessie Ireland,Perth,-3.431666666,56.39527778,Female
http://www.wikidata.org/entity/Q43395279,Christian Grintoun,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395295,Katherine Hill,Dalmeny,-3.37,55.983,Female
http://www.wikidata.org/entity/Q43395306,Masie Aichesoune,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395307,Jonnett Gardiner,Aberlemno,-2.783638888,56.69146111,Female
http://www.wikidata.org/entity/Q43395339,Christiane Balfour,Inverkeithing,-3.383333333,56.03333333,Female
http://www.wikidata.org/entity/Q43395359,Elspett Jamesoun,Bo'ness,-3.608911111,56.01681111,Female
http://www.wikidata.org/entity/Q43395387,Annabell Cattenhead,Footie,-2.638259,57.102973,Female
http://www.wikidata.org/entity/Q43395411,Marjorie Forrester,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395451,Marion Baptie,North Berwick,-2.717,56.058,Female
http://www.wikidata.org/entity/Q43395453,Elizabeth Holiday,Pencaitland,-2.89098,55.91,Female
http://www.wikidata.org/entity/Q43395460,Alisone Blackburne,North Berwick,-2.717,56.058,Female
http://www.wikidata.org/entity/Q43395464,Marion Bryson,North Berwick,-2.717,56.058,Female
http://www.wikidata.org/entity/Q43395466,Margaret Park,North Berwick,-2.717,56.058,Female
http://www.wikidata.org/entity/Q43391038,Issobel Friece,Auldearn,-3.81595,57.5765,Female
http://www.wikidata.org/entity/Q43391062,Janet Smith,Auldearn,-3.81595,57.5765,Female
http://www.wikidata.org/entity/Q43391227,(wife of Alexander) Bell,Pencaitland,-2.89098,55.91,Female
http://www.wikidata.org/entity/Q43391303,Marion Campbell,Peaston,-2.915091,55.878235,Female
http://www.wikidata.org/entity/Q43391356,Margaret Russel,Peaston,-2.915091,55.878235,Female
http://www.wikidata.org/entity/Q43391388,Hopkin,West Kilbride,-4.8576,55.6966,Female
http://www.wikidata.org/entity/Q43391421,Wife of Thomas Brounhill,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43392337,Barbara Cochrane,Tranent,-2.95417,55.9447,Female
http://www.wikidata.org/entity/Q43393946,Katharine Govan,Wrae,-3.403954,55.58544,Female
http://www.wikidata.org/entity/Q43393975,Janet Johnstone,Newbattle,-3.0775,55.8817,Female
http://www.wikidata.org/entity/Q43394010,Janet Wallace,Dumfries,-3.616666666,55.06666667,Female
http://www.wikidata.org/entity/Q43394011,Catharine Bowie,Quarrellwood,-3.641239,55.141016,Female
http://www.wikidata.org/entity/Q43394014,Barbara Patersone,Outerstoun,-3.069805,55.802052,Female
http://www.wikidata.org/entity/Q43394038,Agnes Meluill,St Andrews,-2.798888888,56.33888889,Female
http://www.wikidata.org/entity/Q43394049,Margaret Tasker,Kirkliston,-3.4,55.95,Female
http://www.wikidata.org/entity/Q43394064,Issobel Forbes,Lumphanan,-2.68667,57.1281,Female
http://www.wikidata.org/entity/Q43394074,Helene Makkie,Aberdeen,-2.1,57.15,Female
http://www.wikidata.org/entity/Q43394078,Janet Smyth,Burntisland,-3.233333333,56.05,Female
http://www.wikidata.org/entity/Q43394080,Janet Allane,Burntisland,-3.233333333,56.05,Female
http://www.wikidata.org/entity/Q43394089,Elspet Cant,Elgin,-3.315277777,57.64638889,Female
http://www.wikidata.org/entity/Q43394114,Catherine Caray,Orkney Islands,-3,59,Female
http://www.wikidata.org/entity/Q43394145,Jonet Forsyth,Westray,-3,59.3,Female
http://www.wikidata.org/entity/Q43394160,Tibbie Smart,"Clova, Angus",-3.10485,56.8436,Female
http://www.wikidata.org/entity/Q43394162,Margaret Nicol,Banff,-2.524,57.667,Female
http://www.wikidata.org/entity/Q43394182,Catherine Rowane,Culross,-3.6293,56.0554,Female
http://www.wikidata.org/entity/Q43394197,Jonnet Smythe,Kinghorn,-3.17,56.07,Female
http://www.wikidata.org/entity/Q43394205,Grissel Morris,Dunfermline,-3.461666666,56.07138889,Female
http://www.wikidata.org/entity/Q43394235,Jonet Tulloch,Renfrew,-4.366666666,55.86666667,Female
http://www.wikidata.org/entity/Q43394248,Marioun Gibson,Mid Calder,-3.481,55.8918,Female
http://www.wikidata.org/entity/Q43394264,Rosina McCoskrie,Kirkcudbright,-4.051666666,54.83527778,Female
http://www.wikidata.org/entity/Q43394268,Margaret Clerk,Kirkcudbright,-4.051666666,54.83527778,Female
http://www.wikidata.org/entity/Q43394282,Margaret Brown,North Queensferry,-3.39444,56.0111,Female
http://www.wikidata.org/entity/Q43394312,Bessie Cuper,Cupar,-3.01155,56.3194,Female
http://www.wikidata.org/entity/Q43394340,Alesoun Pierson,Peacehill Farm,-2.9882,56.415,Female
http://www.wikidata.org/entity/Q43394388,Margaret Dunholme,Stow,-2.8621,55.6918,Female
http://www.wikidata.org/entity/Q43394448,Margaret Watson,Cannisbay,-3.131511,58.628511,Female
http://www.wikidata.org/entity/Q43394514,Grissel Anderson,Torryburn,-3.55,56.05,Female
http://www.wikidata.org/entity/Q43394522,Anna Wood,Bo'ness,-3.608911111,56.01681111,Female
http://www.wikidata.org/entity/Q43394524,Elspeth Williamson,Torryburn,-3.55,56.05,Female
http://www.wikidata.org/entity/Q43394550,Janet McKeoner,"Penninghame, Wigtownshire",-4.4853,54.9579,Female
http://www.wikidata.org/entity/Q43394557,Kathrine Taylor,Stromness,-3.3,58.96,Female
http://www.wikidata.org/entity/Q43394557,Kathrine Taylor,Stormness,-3.299,58.9607,Female
http://www.wikidata.org/entity/Q43394564,Sarah Johnson,Perth,-3.431666666,56.39527778,Female
http://www.wikidata.org/entity/Q43394593,Katherine Shaw,Kirkcaldy,-3.167369444,56.11073056,Female
http://www.wikidata.org/entity/Q43394600,Jonnet Wilsoune,West Kilbride,-4.8576,55.6966,Female
http://www.wikidata.org/entity/Q43394610,Jonet Grahame,West Kilbride,-4.8576,55.6966,Female
http://www.wikidata.org/entity/Q43394621,Janot Loquhour,Pittenweem,-2.728611111,56.21305556,Female
http://www.wikidata.org/entity/Q43394629,Beatrix Forgesoun,Pittenweem,-2.728611111,56.21305556,Female
http://www.wikidata.org/entity/Q43394658,Jonet Wylie,"Largo, Fife",-2.941,56.214,Female
http://www.wikidata.org/entity/Q43394661,Agnes Hutsone,Dunning,-3.58896,56.3118,Female
http://www.wikidata.org/entity/Q43394696,Annabell Gottray,Irvine,-4.661111111,55.61944444,Female
http://www.wikidata.org/entity/Q43394718,Janet Stark,Kirkcaldy,-3.167369444,56.11073056,Female
http://www.wikidata.org/entity/Q43394720,Helen Birrell,Kirkcaldy,-3.167369444,56.11073056,Female
http://www.wikidata.org/entity/Q43394737,Agnes Kinsman,Dunfermline,-3.461666666,56.07138889,Female
http://www.wikidata.org/entity/Q43394759,Elspeth Shearer,Culross,-3.6293,56.0554,Female
http://www.wikidata.org/entity/Q43394768,Margaret Holden,Culross,-3.6293,56.0554,Female
http://www.wikidata.org/entity/Q43394772,Christian Smith,Dunfermline,-3.461666666,56.07138889,Female
http://www.wikidata.org/entity/Q43394778,Isobell Bennet,Dalgety Bay,-3.36755,56.0429,Female
http://www.wikidata.org/entity/Q43394830,Janet Reid,Clackmannan,-3.74652,56.1091,Female
http://www.wikidata.org/entity/Q43394879,Helline Cuming,Stenton,-2.6,55.95,Female
http://www.wikidata.org/entity/Q43394978,Jeane Mathie,Edinburgh,-3.198888888,55.95,Female
http://www.wikidata.org/entity/Q43390868,Wife of Thomas Smith,Aberdour,-3.3021,56.0528,Female
http://www.wikidata.org/entity/Q43390910,Martha Butter,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43391004,Margaret Allan,Newhalls,-3.3849,55.990307,Female
http://www.wikidata.org/entity/Q43391018,Agnes Brown,Gilmerton,-3.13083,55.905,Female
http://www.wikidata.org/entity/Q43391076,Grisall Sinklar,Mains of Lethen,-3.777354,57.545634,Female
http://www.wikidata.org/entity/Q43391083,Janet Finlay,Earlseat,-3.742443,57.566279,Female
http://www.wikidata.org/entity/Q43391158,(wife of Thomas) Finlason,East Saltoun and West Saltoun,-2.8513,55.8989,Female
http://www.wikidata.org/entity/Q43391173,Jonet Wast,Sammuelston,-2.825545,55.92742,Female
http://www.wikidata.org/entity/Q43391204,Anna Hunter,Myles,-2.976368,55.933068,Female
http://www.wikidata.org/entity/Q43391220,Marie Lamb,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43391264,wife of John Ramsay,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43391378,Margaret Whytt,Bo'ness,-3.608911111,56.01681111,Female
http://www.wikidata.org/entity/Q43391396,Catharin Lorimer,Irvine,-4.661111111,55.61944444,Female
http://www.wikidata.org/entity/Q43391399,Jean Gray,Edinburgh,-3.198888888,55.95,Female
http://www.wikidata.org/entity/Q43392322,Jonet Hamiltoune,Dunlop,-4.54,55.7,Female
http://www.wikidata.org/entity/Q43392341,Issobel Home,Tranent,-2.95417,55.9447,Female
http://www.wikidata.org/entity/Q43392361,Helen Simbeard,Prestonpans,-2.961,55.9597,Female
http://www.wikidata.org/entity/Q43392389,Geilles Burnett,Aberdeen,-2.1,57.15,Female
http://www.wikidata.org/entity/Q43392419,Isobell Hislop,Crichton,-2.98249,55.8471,Female
http://www.wikidata.org/entity/Q43392426,Bessie Cochran,Kilmacolm,-4.62708,55.8941,Female
http://www.wikidata.org/entity/Q43394477,Ketheren Portour,Forfar,-2.89,56.64305556,Female
http://www.wikidata.org/entity/Q43394481,Isobell Shyrie,Forfar,-2.89,56.64305556,Female
http://www.wikidata.org/entity/Q43394560,Isobel Anderson,Dunnet,-3.34,58.62,Female
http://www.wikidata.org/entity/Q43394575,Jonnet Boyd,Hawkingcraig,-4.899298,55.716999,Female
http://www.wikidata.org/entity/Q43394597,Marjory Blaik,Perth,-3.431666666,56.39527778,Female
http://www.wikidata.org/entity/Q43394606,Marioun Tailzeour,Orkney Islands,-3,59,Female
http://www.wikidata.org/entity/Q43394625,Jonet Willeamsoun,Pittenweem,-2.728611111,56.21305556,Female
http://www.wikidata.org/entity/Q43394627,Jonett Foggow,Pittenweem,-2.728611111,56.21305556,Female
http://www.wikidata.org/entity/Q43394689,Janet Rankyne,Kirkcaldy,-3.167369444,56.11073056,Female
http://www.wikidata.org/entity/Q43394712,Isobel Hevrie,Kirkcaldy,-3.167369444,56.11073056,Female
http://www.wikidata.org/entity/Q43394734,Jonnet Henrysone,Dunfermline,-3.461666666,56.07138889,Female
http://www.wikidata.org/entity/Q43394739,Agnes Robeson,Craigie,-4.49413,55.56112,Female
http://www.wikidata.org/entity/Q43394745,Jonet Moodie,Dunfermline,-3.461666666,56.07138889,Female
http://www.wikidata.org/entity/Q43394757,Jonnet Murdock,Craigie,-4.49413,55.56112,Female
http://www.wikidata.org/entity/Q43394841,Margaret Demperston,Alloa,-3.8,56.11666667,Female
http://www.wikidata.org/entity/Q43394973,Janet Coldane,Dalkeith,-3.068332,55.893642,Female
http://www.wikidata.org/entity/Q43394986,Bessie Nicoson,Liberton,-3.16188,55.9144,Female
http://www.wikidata.org/entity/Q43395006,Bessie Hutcheons,Penick,-3.783964,57.583936,Female
http://www.wikidata.org/entity/Q43395014,Margaret Kyllie,Kinsteary House,-3.79646,57.5659,Female
http://www.wikidata.org/entity/Q43395016,Mariorie Dunbar,Brightmony House,-3.79091,57.5612,Female
http://www.wikidata.org/entity/Q43395021,Marion Lindsay,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395064,Margaret Edington,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395069,Jeane Martin,Dunbar,-2.522777777,55.99833333,Female
http://www.wikidata.org/entity/Q43395069,Jeane Martin,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395082,Marie Nian Innes,Feaull,-6.370718,57.643347,Female
http://www.wikidata.org/entity/Q43395100,Grissel McIlney,Dumfries,-3.616666666,55.06666667,Female
http://www.wikidata.org/entity/Q43395101,Bessie Paine,Dumfries,-3.616666666,55.06666667,Female
http://www.wikidata.org/entity/Q43395119,Margaret Hamiltoun,Fala,-2.88333,55.8333,Female
http://www.wikidata.org/entity/Q43395120,Janet Bowmaker,Duns,-2.3426,55.7784,Female
http://www.wikidata.org/entity/Q43395131,Katharine Alexander,West Linton,-3.3554,55.7526,Female
http://www.wikidata.org/entity/Q43395135,Margaret Gowanlock,Eddleston,-3.20651,55.712,Female
http://www.wikidata.org/entity/Q43395136,Marion Boyd,Eddleston,-3.20651,55.712,Female
http://www.wikidata.org/entity/Q43395153,Sussanna Elphinstoun,Peebles,-3.18,55.65,Female
http://www.wikidata.org/entity/Q43395183,Nicholas Buchanan,Killearn,-4.368,56.042,Female
http://www.wikidata.org/entity/Q43395193,Jennet Broun,Black Holm,-2.7,58.9,Female
http://www.wikidata.org/entity/Q43395208,Issobell Sesbie,Perth,-3.431666666,56.39527778,Female
http://www.wikidata.org/entity/Q43395221,Gretchach Unchach,Wick,-3.089,58.454,Female
http://www.wikidata.org/entity/Q43395225,Bessie Neveing,Renfrew,-4.366666666,55.86666667,Female
http://www.wikidata.org/entity/Q43395245,Christain Cechie,Roxburgh,-2.4667,55.5667,Female
http://www.wikidata.org/entity/Q43395255,Katharin Smith,Mortonhall,-3.18083,55.9033,Female
http://www.wikidata.org/entity/Q43391998,Bessie McKallum,Newton-on-Ayr,-4.625473,55.473285,Female
http://www.wikidata.org/entity/Q43392025,Issobell Kelso,Bankfoot,-4.854627,55.919802,Female
http://www.wikidata.org/entity/Q43392043,Katherene Scot,Inverkip,-4.8735,55.912,Female
http://www.wikidata.org/entity/Q43392094,Magdalen Horn,Thurso,-3.521111111,58.59611111,Female
http://www.wikidata.org/entity/Q43392102,Geilis Feirour,Arbroath,-2.585705555,56.56138611,Female
http://www.wikidata.org/entity/Q43392104,Bessie Ramsay,Arbroath,-2.585705555,56.56138611,Female
http://www.wikidata.org/entity/Q43392364,Margaret Stewart,Edinburgh,-3.198888888,55.95,Female
http://www.wikidata.org/entity/Q43396117,Agnes Houston,Kilbirnie,-4.7,55.75,Female
http://www.wikidata.org/entity/Q43396141,Marie McGillimichell,Isle of Lewis,-6.6,58.2,Female
http://www.wikidata.org/entity/Q43396154,Marioun Hill,Kintradwell,-3.831403,58.045361,Female
http://www.wikidata.org/entity/Q43396189,Agnes Alinschaw,Eyemouth,-2.090555555,55.86944444,Female
http://www.wikidata.org/entity/Q43396229,Jonet Newton,Forfar,-2.89,56.64305556,Female
http://www.wikidata.org/entity/Q43394988,Marin Coran,Liberton,-3.16188,55.9144,Female
http://www.wikidata.org/entity/Q43395404,Margaret Dicksone,Pencaitland,-2.89098,55.91,Female
http://www.wikidata.org/entity/Q43395330,Maig Knox,Largs,-4.863611111,55.79388889,Female
http://www.wikidata.org/entity/Q43395342,Elizabeth Broun,Inverkeithing,-3.383333333,56.03333333,Female
http://www.wikidata.org/entity/Q43395643,Janet Kennedy,Dumfries,-3.616666666,55.06666667,Female
http://www.wikidata.org/entity/Q43396238,Dowglass,Kirriemuir,-3.00503,56.67362,Female
http://www.wikidata.org/entity/Q58857674,Margaret Cooper,Saltcoats,-4.7896,55.6352,Female
http://www.wikidata.org/entity/Q43396179,Fingwall nein Tealgar,Dingwall,-4.427777777,57.59722222,Female
http://www.wikidata.org/entity/Q43396192,Margaret Nein Phaill,Clynekirkton,-3.873869,58.029342,Female
http://www.wikidata.org/entity/Q43396194,Margaret Rudge,"Mey, Highland",-3.22535,58.6375,Female
http://www.wikidata.org/entity/Q43396206,Agnes Bathcut,Dunbar,-2.522777777,55.99833333,Female
http://www.wikidata.org/entity/Q43396246,Catherine Campbell,Fowlis,-3.104455,56.487736,Female
http://www.wikidata.org/entity/Q43393928,Christine Thomsone,Dunfermline,-3.461666666,56.07138889,Female
http://www.wikidata.org/entity/Q43393936,Issobell Brauckinrigg,Crichton,-2.98249,55.8471,Female
http://www.wikidata.org/entity/Q43393937,Helen Atcheson,Crichton,-2.98249,55.8471,Female
http://www.wikidata.org/entity/Q43393940,Margaret Oliver,Peaston,-2.915091,55.878235,Female
http://www.wikidata.org/entity/Q43394824,Bessie Harla,Clackmannan,-3.74652,56.1091,Female
http://www.wikidata.org/entity/Q43396193,Issobell Brokak,Kilmallie,-5.102,56.838,Female
http://www.wikidata.org/entity/Q43396212,Margaret Ros,Scottish Highlands,-4.71,57.12,Female
http://www.wikidata.org/entity/Q43396219,Agnes Gordoun,Arbroath,-2.585705555,56.56138611,Female
http://www.wikidata.org/entity/Q43394917,Janet Allane,Holyrood,-3.18055556,55.95083333,Female
http://www.wikidata.org/entity/Q43396230,Cristiane Twych,Coupar Angus,-3.266958,56.546425,Female
http://www.wikidata.org/entity/Q43395481,Jennet Haistie,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395484,Isobell Alexander,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43390341,John Gely,Barmore,-5.20427,55.99258,Male
http://www.wikidata.org/entity/Q43393520,Ninian Dowie Vic Finley,Inverness,-4.225833333,57.48388889,Male
http://www.wikidata.org/entity/Q43393699,Ninian Coell,Inverness,-4.225833333,57.48388889,Male
http://www.wikidata.org/entity/Q43393706,George Rattray,Inverness,-4.225833333,57.48388889,Male
http://www.wikidata.org/entity/Q43393762,Thomas Humbell,Brechin,-2.655277777,56.73,Male
http://www.wikidata.org/entity/Q43392005,John Taylor,Balmakeith,-3.852752,57.580476,Male
http://www.wikidata.org/entity/Q43395779,John McAne McThomas Cattanach,Ross and Cromarty,-5,57.66666667,Male
http://www.wikidata.org/entity/Q43395911,Michael Clark,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43395970,John Robertson,Govan,-4.3083,55.8615,Male
http://www.wikidata.org/entity/Q43395981,Patrick Sinclair,Berwickshire,-2.5,55.75,Male
http://www.wikidata.org/entity/Q43395983,Adam Cristie,Eyemouth,-2.090555555,55.86944444,Male
http://www.wikidata.org/entity/Q43396027,Adam Donaldson,Airth,-3.776,56.067,Male
http://www.wikidata.org/entity/Q43396168,Allan Lawder,Mertoun,-2.6076,55.5777,Male
http://www.wikidata.org/entity/Q43396191,Angus McGillipatrick,Kilmallie,-5.102,56.838,Male
http://www.wikidata.org/entity/Q43396216,John ?Rinh,Edinburgh,-3.198888888,55.95,Male
http://www.wikidata.org/entity/Q43396245,James Chalmer,St John's Well,-2.338797,57.419357,Male
http://www.wikidata.org/entity/Q43392592,William Dageris,Ulstoun,-2.523173,55.489797,Male
http://www.wikidata.org/entity/Q43392781,Andrew Abel,Tillykerrie,-2.279663,57.281484,Male
http://www.wikidata.org/entity/Q43393715,Donald McClean,Inverness,-4.225833333,57.48388889,Male
http://www.wikidata.org/entity/Q43390837,Thomas Jamieson,Kirkcaldy,-3.167369444,56.11073056,Male
http://www.wikidata.org/entity/Q43393913,James Gourlay,Pencaitland,-2.89098,55.91,Male
http://www.wikidata.org/entity/Q43393964,Robert Garner,Crichton,-2.98249,55.8471,Male
http://www.wikidata.org/entity/Q43394029,John Gordon,Aberdeen,-2.1,57.15,Male
http://www.wikidata.org/entity/Q43394033,William Stewart,St Andrews,-2.798888888,56.33888889,Male
http://www.wikidata.org/entity/Q43394338,William Chrictoun,Dunfermline,-3.461666666,56.07138889,Male
http://www.wikidata.org/entity/Q43394548,John McNairn,"Penninghame, Wigtownshire",-4.4853,54.9579,Male
http://www.wikidata.org/entity/Q43394552,John Guillieland,Dalry,-4.723,55.711,Male
http://www.wikidata.org/entity/Q43394555,Alexander Deuart,Dumfries,-3.616666666,55.06666667,Male
http://www.wikidata.org/entity/Q43394909,James Kirk,Alloa,-3.8,56.11666667,Male
http://www.wikidata.org/entity/Q43391041,Archibald Man,Auldearn,-3.81595,57.5765,Male
http://www.wikidata.org/entity/Q43391073,Allexander Sheipheard,East Milton,-3.753976,57.556804,Male
http://www.wikidata.org/entity/Q43391087,Allexander Elder,Earlseat,-3.742443,57.566279,Male
http://www.wikidata.org/entity/Q43391569,Patrick Rid,Bathgate,-3.6431,55.9024,Male
http://www.wikidata.org/entity/Q43391719,Couper Vatsoune,Foveran,-2.03483,57.2994,Male
http://www.wikidata.org/entity/Q43392165,Thomas Lindsay,Blackhall,-3.253075,55.95878611,Male
http://www.wikidata.org/entity/Q43395030,Jon Kincaid,Tranent,-2.95417,55.9447,Male
http://www.wikidata.org/entity/Q43395098,James Beverley,Aberdeen,-2.1,57.15,Male
http://www.wikidata.org/entity/Q43395107,Margareat McMurich,Dumbarton,-4.547222222,55.94861111,Male
http://www.wikidata.org/entity/Q43395158,Donald Thomassone,"Spittal, Highland",-3.42885,58.4677,Male
http://www.wikidata.org/entity/Q43395195,John Black,Berwickshire,-2.5,55.75,Male
http://www.wikidata.org/entity/Q43395222,Henrie Lyell,Wick,-3.089,58.454,Male
http://www.wikidata.org/entity/Q43395436,John Foster,Humbie,-2.86735,55.8544,Male
http://www.wikidata.org/entity/Q43395452,Thomas Sandersone,Pencaitland,-2.89098,55.91,Male
http://www.wikidata.org/entity/Q43395529,John Haggon,Borthwick,-3.0112,55.8251,Male
http://www.wikidata.org/entity/Q43395692,Andro McJohn,Port of Menteith,-4.285,56.184,Male
http://www.wikidata.org/entity/Q43395494,George Johnstone,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43395505,Thomas Hall,Dalkeith,-3.068332,55.893642,Male
http://www.wikidata.org/entity/Q43395531,George Simbeard,Borthwick,-3.0112,55.8251,Male
http://www.wikidata.org/entity/Q43395713,James Og,Lumphanan,-2.68667,57.1281,Male
http://www.wikidata.org/entity/Q43395770,Alester McNiven,Isle of Bute,-5.05636,55.83569,Male
http://www.wikidata.org/entity/Q43395910,Johnne McNilland,Dingwall,-4.427777777,57.59722222,Male
http://www.wikidata.org/entity/Q43395932,Andrew Robisoun,Renfrew,-4.366666666,55.86666667,Male
http://www.wikidata.org/entity/Q43396083,James Campbell,Auldhouseburn,-4.048163,55.518969,Male
http://www.wikidata.org/entity/Q43396088,Alexander Wason,High Brocklar,-4.273012,55.526879,Male
http://www.wikidata.org/entity/Q43391197,Robert Scot,Sammuelston,-2.825545,55.92742,Male
http://www.wikidata.org/entity/Q43394817,Johne Walker,Ardrossan,-4.8097,55.6432,Male
http://www.wikidata.org/entity/Q43394889,Thomas Thompson,Prestonpans,-2.961,55.9597,Male
http://www.wikidata.org/entity/Q43394928,William McGillievray,"Meikle Daan, Rheguile",-4.208333,57.831352,Male
http://www.wikidata.org/entity/Q43395013,Allexander Ledy,Kinsteary House,-3.79646,57.5659,Male
http://www.wikidata.org/entity/Q43395026,Walter Dykis,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43395151,William Thomesoun,Purvishill,-3.025718,55.626816,Male
http://www.wikidata.org/entity/Q43395197,John Paterson,Gillsyard,-4.652505,55.797794,Male
http://www.wikidata.org/entity/Q43395247,John Crisbie,Roxburgh,-2.4667,55.5667,Male
http://www.wikidata.org/entity/Q43395260,James Stewart,Stobo,-3.297777777,55.625,Male
http://www.wikidata.org/entity/Q43395291,Johnne Kirk,Wester Logie,-3.45421,56.60015,Male
http://www.wikidata.org/entity/Q43395323,Thomas Stark,Drumjohn,-3.757,54.9891,Male
http://www.wikidata.org/entity/Q43395380,Walter Baird,Aberdeen,-2.1,57.15,Male
http://www.wikidata.org/entity/Q43395385,Johne Davie,Aberdeen,-2.1,57.15,Male
http://www.wikidata.org/entity/Q43395389,Johnne Findlaw,Wester Beltie,-2.638388,57.113216,Male
http://www.wikidata.org/entity/Q43395393,William Young,Ellon,-2.086,57.366,Male
http://www.wikidata.org/entity/Q43391144,George Scherswood,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43391190,David Meikle,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43391212,Robert Baxter,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43391600,David Langlandis,Linlithgow,-3.610555555,55.97527778,Male
http://www.wikidata.org/entity/Q43394659,Androw Carmichael,Dunino,-2.79,56.23,Male
http://www.wikidata.org/entity/Q43395027,William Martin,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43395161,George Sinclair,Scarmclate,-3.374783,58.51462,Male
http://www.wikidata.org/entity/Q43395175,Thomas Richartsoun,"Maxton, Roxburghshire",-2.6151,55.563,Male
http://www.wikidata.org/entity/Q43395227,Duncan Buchquahanne,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43395249,William Bannerman,Elgin,-3.315277777,57.64638889,Male
http://www.wikidata.org/entity/Q43395251,James Russell,Devra,-3.367136,55.608771,Male
http://www.wikidata.org/entity/Q43395288,Alexander Quhytlaw,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43393735,Archibald Watt,Douglas,-3.85,55.55,Male
http://www.wikidata.org/entity/Q43393836,John Greve,Dunfermline,-3.461666666,56.07138889,Male
http://www.wikidata.org/entity/Q43393875,Eduart Kynimonth,Lownie,-2.822681,56.624786,Male
http://www.wikidata.org/entity/Q43393973,John Leishman,Stirkfield,-3.428811,55.650615,Male
http://www.wikidata.org/entity/Q43394032,Curate of Anstruther,St Andrews,-2.798888888,56.33888889,Male
http://www.wikidata.org/entity/Q43394153,John Sinclair,Hoy,-3.3,58.85,Male
http://www.wikidata.org/entity/Q43394155,James Knarstoun,Orkney Islands,-3,59,Male
http://www.wikidata.org/entity/Q43394174,Gilbert Robisone,Drumelzier,-3.3726,55.5939,Male
http://www.wikidata.org/entity/Q43394241,Patrick Malcolmie,Grange,-1.8083,57.5064,Male
http://www.wikidata.org/entity/Q43394543,Thomas Broun,Pittenweem,-2.728611111,56.21305556,Male
http://www.wikidata.org/entity/Q43391176,Patrick Cathie,Sammuelston,-2.825545,55.92742,Male
http://www.wikidata.org/entity/Q43395084,James Anderson,Aberdeen,-2.1,57.15,Male
http://www.wikidata.org/entity/Q43395289,Gilbert Campbell,Wester Logie,-3.45421,56.60015,Male
http://www.wikidata.org/entity/Q43395290,George Kirk,Wester Logie,-3.45421,56.60015,Male
http://www.wikidata.org/entity/Q43395495,Robert Thomsone,Haddington,-2.78332,55.95612,Male
http://www.wikidata.org/entity/Q43395536,John Wilsone,Dalkeith,-3.068332,55.893642,Male
http://www.wikidata.org/entity/Q43390714,Thomas Murray,Turriff,-2.46114,57.539,Male
http://www.wikidata.org/entity/Q43390790,James Henrison,Selkirk,-2.833333333,55.53333333,Male
